"","tweets","location","Score","Sentiment"
"1984","aaivspairport visakhapatnamjn aaiofficial thanks to aaiofficials who are part of this great initiative amp spreading karnool district name to other parts of country  globe kurnoolgoap mygovindiasureshpprabhu andhrapradeshcmddnewslive trspartyonline ananthsivapuram jaitdp ysjagan aptdcofficial bjpandhra","<U+092C><U+0948><U+0902><U+0917><U+0932><U+0941><U+0930><U+0941>, <U+092D><U+093E><U+0930><U+0924>",1.1,"positive"
"1985","ktrmeetsysjagan ktrtrs ysjagan janasenaparty pawankalyan trspartyonline cbncm ysrcparty andhrapradeshcm bjpandhra incandhra timesofindia tvtelugu rgvzoomin iamsaidharamtej abntelugutv is this good to ysrcp party","",0.75,"positive"
"1986","rgvzoomin ncbn ysjagan narendramodi realdonaldtrump jesuschrist hurting people is heart breaking others u have right internet twitter account and some more christians population may minority or will forgive that means not accepting  insulting i wished for now laxmi movie hit but now saying it becoming utterflop","",-0.95,"negative"
"1987","prakasharige strangersplay ktrtrs ysjagan very good bro","guntur india ",0.75,"positive"
"1988","epic ktrtrs ysjagan trspartyonline ysrcparty jaganreddy jagantrs  u have right internet twitter account and some more christians population may minority or will forgive that means not accepting  insulting i wished for now laxmi movie hit but now saying it becoming utterflop","Telangana",1.45,"positive"
"1989","ktrtrs ysjagan too much all regional parties will be with full of selfish interests if you want to contribute to country join one of the side of current nda or upa why need another front or alternative already our constitution has given freedom to have many parties which is bad now fronts","Dubbak",0.55,"positive"
"1990","loyalsachlnist cultbujjipspk ktrtrs ysjagan thanks ra bamardi selfish interests if you want to contribute to country join one of the side of current nda or upa why need another front or alternative already our constitution has given freedom to have many parties which is bad now fronts","Exile",1.15,"positive"
"1991","ktrtrs ysjagan ktrtrs is there any option to revoke casted vote trs is joining hands with two most destructive powers mim amp jagan in the country  you wouldnt have come to power if this was disclosed prior to elections","Hyderabad",-1.1,"negative"
"1992","ktrtrs ysjagan sir definately a good move  plz igone the negative comments coz they all are pachaa n pichhi batch as a common andhara guy heartly welcomeyour step more strong to your moves ","Hyderabad, Andhra Pradesh",0.75,"positive"
"1993","ktrtrs ysjagan super anna much needed front because this bjp n congress looting this country as we know kcr last  years he is honest person we support this move  jaikcrysr","Hyderabad, Andhra Pradesh",2,"positive"
"1994","ktrtrs ysjagan much needed step sir","Hyderabad, Andhra Pradesh",0.25,"positive"
"1995","rameshbodduri trspartyonline ktrtrs ysrcparty ysjagan ok  no issues buddy","Hyderabad, Andhra Pradesh",1,"positive"
"1996","ktrtrs ysjagan dear ktr sir  give full support to ys jagan and pls campaign for ysr party in future","Khammam, India",1.25,"positive"
"1997","trspartyonline ktrtrs ysrcparty ysjagan dear ktr sir  give full support to ys jagan and pls campaign for ysr party in future","Khammam, India",1.25,"positive"
"1998","reddykalyan ysjagan ktrtrs pawankalyan ncbn incindia reddykalyan lol kadhu u are going to see what happen","",0,"neutral"
"1999","reddykalyan ysjagan ktrtrs pawankalyan ncbn incindia reddykalyan aim of ktrtrs  trs party is to form front against nda and upa","",0,"neutral"
"2000","reddykalyan ysjagan ktrtrs pawankalyan ncbn incindia not exactly reddykalyan","",0,"neutral"
"2001","ktrtrs ysjagan rofl","Calgary, Alberta canada",0,"neutral"
"2002","karma is bitch ysjagan ni kcr enta package echi konnadu kcr   trs party is to form front against nda and upa","",-1,"negative"
"2003","ktrtrs ysjagan you both are game changers of politics at national level","Hyderabad, India",0.4,"positive"
"2004","ktrtrs ysjagan farmers in telangana are facing problems in selling their crops due to low prices especially paddy please help us sirthank you","Andhra Pradesh, India",0.5,"positive"
"2005","ysjagan jai jagan anna anna god blessed you  we hope on amp we like to see you in this year  we can call you our cheef minister of andrapradesh ys jaganmohan  reddys absolutely delicious  ","",2.5,"positive"
"2006","ysjagan absolutely  deserved  jagan anna ed you  we hope on amp we like to see you in this year  we can call you our cheef minister of andrapradesh ys jaganmohan  reddys absolutely delicious  ","",1.75,"positive"
"2007","nkbtrs mebrahmareddy ktrtrs ysjagan trspartyonline ysrcparty raokavitha vinodboianpalli vsreddymp jai jagan anna you are doing fine amp well done annn  reddys absolutely delicious  ","",1.55,"positive"
"2008","yssharmila ysjagan salam aleykum to all muslim brothers and sisters   jai jagan anna vsreddymp jai jagan anna you are doing fine amp well done annn  reddys absolutely delicious  ","",1.55,"positive"
"2009","im really surprised how ysjagan met ktrtrs yellow media will dent his image and project him as pro kcr and modi","Temporarily Singapore",-0.5,"negative"
"2010","callmeharsh bkkard nandupower kiyanshkrishna trspartyonline ktrtrs ysrcparty ysjagan that we know bro even all janasainiks from telangana supported trsif they had done this before elections the results would defiantly not like this for surethere are a section of telangana people who voted only against tdplets see how profkodandaram will take this oppartunity","Hyderabad, India",1.1,"positive"
"2011","callmeharsh bkkard nandupower kiyanshkrishna trspartyonline ktrtrs ysrcparty ysjagan i see this as more damaging for trs in telanganai already see lot of telangana activists are against this convenient political comboit leads for a new force in telanganakcr won the election by showing cbn card now its time for congress tjs to counter kcrwait and watch","Hyderabad, India",0.9,"positive"
"2012","ktrtrs ysjagan trspartyonline going to feel the heat in  general election due to this unethical alliance","Hyderabad, India",-0.1,"negative"
"2013","telanganaindia ysrcparty trspartyonline ktrtrs ysjagan trs is the big looser of this comboyoull see that in  general elections itself","Hyderabad, India",0.65,"positive"
"2014","ktrtrs ysjagan great going sir all the best","Guntur, Andhra Pradesh",1.25,"positive"
"2015","sakshinews ysrcparty ysjagan ktrtrs trspartyonline good discussion  i like you jaganomboyoull see that in  general elections itself","Nagarampalem, Guntur",2.05,"positive"
"2016","ktrtrs ysjagan past past for federal front its good move","",0.75,"positive"
"2017","ktrtrs ysjagan go head sir","",0.25,"positive"
"2018","ktrtrs ysjagan i think this is a wrong step by you you lost the credibility and faith of common citizen like me this you should have done after general elections as this will work positive for babu","Vishakhapatnam, India",1.4,"positive"
"2019","ktrtrs ysjagan new politics begins","India",0.8,"positive"
"2020","happy bhogi ysjagan anna","India",0.75,"positive"
"2021","ktrtrs ysjagan one of the great news today both dynamic leaders are met and talk with for  national politicsi like both and all the best to their political careerl work positive for babu","Mahabubabad",3.4,"positive"
"2022","manvidad ktrtrs ysjagan we hope and we must need all this to workout","Bengaluru",0.5,"positive"
"2023","ktrtrs ysjagan hi sir ur addressing awesome sir wt a politeness wt a responsibility and respect speech sir","India",2.1,"positive"
"2024","ktrtrs ysjagan try n try  untill u reach our target","",0,"neutral"
"2025","ktrtrs ysjagan sir concentrate on local issues lot of people suffering with drinking water but in your side no response","",-0.75,"negative"
"2026","ktrtrs ysjagan federal front govt in central not easy lot of issues qualities concequences political situations modi mania extra issues are there if success federal front in central it goes credit only to kcr","",1.85,"positive"
"2027","ktrtrs ysjagan very happy to see two telugu legnds and future cms our telugu statesnces political situations modi mania extra issues are there if success federal front in central it goes credit only to kcr","New Delhi, India",1.8,"positive"
"2028","ktrtrs ysjagan two young and dynamic leaders of our telugu states r telugu statesnces political situations modi mania extra issues are there if success federal front in central it goes credit only to kcr","",1.95,"positive"
"2029","ktrtrs ysjagan two lions are in one place","",0,"neutral"
"2030","ktrtrs ysjagan we r waiting for return gift sir","Addanki, India",0.75,"positive"
"2031","ktrtrs ysjagan this is almost like tdp  congress alliance in telangana elections big mistake ktrtrs sir","Bengaluru South, India",0.25,"positive"
"2032","ktrtrs ysjagan blunder wrong step ktrtrs sir whole world knows the corruption this gentleman has done pretty bad idea joining hands with him","Bengaluru South, India",-0.75,"negative"
"2033","ktrtrs ysjagan classic example to show how good leaders also take poor decisions openly joining hands with a corrupt leader is not a good sign he is still appearing personally every friday","Bengaluru South, India",1.35,"positive"
"2034","ktrtrs ysjagan super sirlets join together and fight for special status then we will get it sure st leader is not a good sign he is still appearing personally every friday","Hyderabad",2.55,"positive"
"2035","ishivanagendra ktrtrs ysjagan jaitdp devineniuma trspartyonline ysrcparty ncbn pawankalyan well said bro","Hyderabad",0.8,"positive"
"2036","ktrtrs ysjagan nice","Medchal, India",0.5,"positive"
"2037","trspartyonline ktrtrs ysjagan vinodboianpalli ycp will sweep in ap elections soon  mps will be win and trs also sweep in ts so both are supporting and achieve our telugu people aspirationswe know this meet not for political gain but yellow media and cbn should be spread negative","",2.25,"positive"
"2038","ysjagan happy sankranti sir you and your family","",1,"positive"
"2039","ktrtrs ysjagan cheater and looter double stand thief political broker cunning  fox cbn and our yellow media fear about this today meet we are all ap people want and full fill our demands in future ap people hope on ys jagan mohan reddy only media and cbn should be spread negative","",-3.15,"negative"
"2040","trspartyonline ktrtrs ysrcparty ysjagan both people leaders hope of ap and telangana states","",0.5,"positive"
"2041","ktrtrs ysjagan good combination for development of ap and telangana state","",0.75,"positive"
"2042","our next chief ministers for ap ysjagan and tg ktrtrs hope both of them will work together to develop ap amptg wish you all god luck ","Kuala Lumpur City, Kuala Lumpur Federal Territory",2.4,"positive"
"2043","kcr deposits federal front in the river ganga by joining the hands with the corruption king ysjagan societal change is required not in you sir ktrtrs pawankalyan janasenaparty ktrmeetsdongajagan ktrmeetsysjagan federalfront janasena pawankalyan ","Brisbane, Queensland",-0.4,"negative"
