"","tweets","location","Score","Sentiment"
"3300","kpadmarani jalikamalakar rahulgandhi withpgv vidyarthee incindia inctelangana ashokgehlot rssurjewala pravchak kailashdubey sravandasoju gauravpandhi kilafateh mahilacongress ncbn myaskhi vidya kurup praveshsharmau incindialive dear padma   who is paying salary to you ","",1.1,"positive"
"3301","ndtv if ppl are looking for  word opportunist in dictionary then please refer to ncbn","India",1,"positive"
"3302","bengaluru metro project cr mumbai city cr for total ap development cr this is why we people want special status narendramodi ncbn apdharmaporatam cbndharmaporatam cbnarmy","Anantapur, India",0.8,"positive"
"3303","all antibjp parties want to come together and form an alliance to take down bjp in the  elections and want our leader ncbn in the fore front shows the trust they have in him true leadership apdharmaporatam cbnarmy","Anantapur, India",1.25,"positive"
"3304","hats off to telugu people in karnatakayou proved it that we are oneapdharmaporatam ncbn cbnarmy","Anantapur, India",0,"neutral"
"3305","the puppet ysjagan does what his master narendramodi tells him to jagan plays host to bjpindia amp a few congress members at his lotus pond mansion in hyderabad apdharmaporatam cbndharmaporatam isupportcbn apcm ncbn naralokesh  cbnarmy","Anantapur, India",0,"neutral"
"3306","apdharmaporatam apwithcbn we support ncbn in fighting with the center to safeguard the rights of telugu people cbnarmy","Anantapur, India",0.55,"positive"
"3307","need of the hour all that we ask is keep up ur promises narendramodi ncbn mvenkaiahnaidu  apdharmaporatam cbndharmaporatam cbnarmy","Anantapur, India",0.5,"positive"
"3308","at times its possible ppl will believe in evil forces amp ppl with dirty politics amp d lies dey spread i think its time again for u  take padayatra vs dharma porata deeksha ncbn sir u r busy building amaravati for us padayatra is d need of d hour","Hyderabad",-2.15,"negative"
"3309","ncbn naralokesh rammnk at times its possible ppl will believe in evil forces amp ppl with dirty politics amp d lies dey spread i think its time again for u  take padayatra vs dharma porata deeksha ncbn sir u r busy building amaravati for us padayatra is d need of d hour","Hyderabad",-2.15,"negative"
"3312","dmk leader mkstalin defiances for secondfreedomstruggle ncbn mamataofficial arivalayam incindialive ","Bangalore ",0.25,"positive"
"3313","dear ncbn arvindkejriwal its not ppl  its politicians frustrated since they all know one day they will be neighbors of lallu prasad at tiharnarendramodi ji zindabaad ","INDIA",-0.25,"negative"
"3314","varaprasadmp ncbn chameleon","",0,"neutral"
"3315","mirchiey okarthik ncbn is a biggest political opportunist and highly crooked if his tie up with trs is holy amp in the interest of telugu people just a meet between trs amp ysrcp is unholy amp betrayal of ap modi was a gods gift to the nation  years back amp now a biggest curse to the nation","",-1.25,"negative"
"3316","sardesairajdeep arvindkejriwal well said ncbn will ruin congress along with him in ap dmk will ruin congress in tn spbsp will ruin congress in up aap will ruin congress in delhi and punjab didi will ruin congressamp communists in wb communists will ruin congress in kerala the looser is congress","",0.05,"positive"
"3317","ncbn sir please for the sake of god ntr please stop laxmis ntr movie ban it","",0.35,"positive"
"3318","ndtv ncbn very correct","Universe ",0.6,"positive"
"3319","astitvam ncbn narendramodi he wanted modiji to loot and transfer a part of it to him when that did not happen n there appeared bleek chances of him returning decided to jump the ship ppl like him need to be taught a lesson who better than the ppl of ap to do that","Dharwad, India",1.45,"positive"
"3320","cnnnews bjpindia ncbn shave chors","United Kingdom",0,"neutral"
"3321","ndtv ncbn fake","Delhi, India",-0.75,"negative"
"3322","ndtv ncbn thief where he got these wealth from not by stealing from peoples wealth he joining force with other thieves is not a big thing","Bangalore, India",-2.6,"negative"
"3323","timesnow ncbn noi will correct it for youwe have one ambition to save ourselves and our illgotten corrupt money from modiji amp law","Bharat",1.8,"positive"
"3324","cnnnews bjpindia ncbn including youbecause you were part of this govt as wellbtw are you telling for yourself","Bharat",0.6,"positive"
"3325","aitcofficial ncbn save your wallet is your only mission we are not fools we will not support your retirement plans","New Delhi",0.5,"positive"
"3326","ncbn prajarajadhani gunturgoap xlrijamshedpur very nice to hear really appreciate","",1,"positive"
"3327","ncbn bjp fall down starts","",-0.25,"negative"
"3328","ashoksingh narendramodiin narendramodi mallikarjuninc shatrugansinha sharadyadavmp pawarspeaks omarabdullah hardikpatel yashwantsinha yadavakhilesh arvindkejriwal mamataofficial aitcofficial ncbn mkstalin bspindia hdkumaraswamy jigneshmevani dramsinghvi incindia badruddinajmal bjpindia pmoindia thehindu thewirein yadavtejashwi indiatoday shivsena timesnow rjdforindia aajtak zeenews free full hd movies app for mobileget it on your device just one click on link","",0.5,"positive"
"3329","a mega thieves rally at kolkatta and most desparate idiot aslishotgun joins them hardikpatel incindia hdkumaraswamy yadavakhilesh mamataofficial ncbh arvindkejriwal mamataofficial aitcofficial ncbn mkstalin bspindia hdkumaraswamy jigneshmevani dramsinghvi incindia badruddinajmal bjpindia pmoindia thehindu thewirein yadavtejashwi indiatoday shivsena timesnow rjdforindia aajtak zeenews free full hd movies app for mobileget it on your device just one click on link","Bangalore",-1.5,"negative"
"3330","aravindpeddine gokulasai mkstalin dmkitwing ptrmadurai hdkumaraswamy ncbn naralokesh mamataofficial reservation aboveleaders aresupported ewcbillbutdmkparty internalmanagementatleastunder  reservation notpostedmks dmkpartypetsionfilehighcourtoppositional why dmkfailuretoensure","Bengaluru, South india. ",0,"neutral"
"3331","timesofindia shatrugansinha who is new leadershiprahulgandhi mamataofficial ncbn hddevegowda sharadyadavmp yadavakhilesh mayawati jigneshmevani stalin once election over you termites will fight within for every possible position and loot nationmahagutbandhan is biggest failure","",-0.95,"negative"
"3332","narendramodiin narendramodi mallikarjuninc shatrugansinha sharadyadavmp pawarspeaks omarabdullah hardikpatel yashwantsinha yadavakhilesh arvindkejriwal mamataofficial aitcofficial ncbn mkstalin bspindia hdkumaraswamy jigneshmevani dramsinghvi incindia badruddinajmal all thiefs united","Pune, India",0.5,"positive"
"3333","narendramodiin narendramodi mallikarjuninc shatrugansinha sharadyadavmp pawarspeaks omarabdullah hardikpatel yashwantsinha yadavakhilesh arvindkejriwal mamataofficial aitcofficial ncbn mkstalin bspindia hdkumaraswamy jigneshmevani dramsinghvi incindia badruddinajmal bjpindia pmoindia thehindu thewirein nowall unsatisfiedcorruptpervertmaniacthiefs getting unitedshatrughna sinha is charged with kejriwalonly kejriwal is good amoungst all amptejaswi is idiot yadavtejashwi indiatoday shivsena timesnow rjdforindia aajtak zeenews","Pune, India",-0.25,"negative"
"3334","pathansumaya asadowaisi timesofindia aimimfaraaz aimimfansclub warispathan the bullets must have pig fat after firing these must melt in the back side orifice of kashmiri stone pelters or in the front orifice of their momsuch bullets will be useful in cold of jampk adgpi mehboobamufti can be used in hyderabad razakars also ncbn telanganacmo bjplive","Pune, India",-1.6,"negative"
"3335","mohsinaddeen real andhra amp telangana leader is chandrababu naidu ncbn all others are dummy leaders aimimfansclub asadowaisi","Pune, India",0,"neutral"
"3336","ncbn its not our fight its our right apdharmaporatam cbndharmaporatam cbnarmy","Hyderabad, India",0.3,"positive"
"3337","timesnow ncbn top most ambition save own families empires in the name of democracy and india","Secror 9 A Bahadurgarh",1.5,"positive"
"3338","cnnnews bjpindia ncbn be that as it may but the aitcofficial got a huge amount of money from chit fund such as sarada rose valley narada so one so it goes without saying all the leaders of aitcofficial is corrupt","Somewhere in the Universe.",0.1,"positive"
"3339","cnnnews bjpindia ncbn hardik patel and jignesh mevani  out of these two one would be leader as they will not have problem with sharing of seats for mps","",-0.5,"negative"
"3340","tntsammir timesnow arvindkejriwal hdkumaraswamy mamataofficial ncbn yadavakhilesh they all have either enjoyed power or in power shatrugansinha too had enjoyed his professional highness thats only bjp and its leaders are bhooke phakeer for the power and money","Hyderabad, India",2.4,"positive"
"3341","souravrb asthasaxena arvindkejriwal ncbn just to confuse voters and spread lies  both are sneaky bastards","Bhopal, India",-3,"negative"
"3342","gargac ncbn jaitdp teloogoo andhrapradeshcm southindians anushkar truthofwb sanjayuvacha tehseenp madanmitraoff shubhamgangulee how many pm candidates you guys  are projecting ","Hyderabad, India",0,"neutral"
"3343","timesofindia ncbn or is it save ourselves we do know the reason why you are there its to save yourself from bjp ysr cong etc save yourself from burning youe asse","Ashok Nagar, Bengaluru",0.7,"positive"
"3344","cnnnews bjpindia ncbn before that upa was in power for   nda came to power if upa has done a good work","Bhubaneswar",1,"positive"
"3345","vijai upma yadavakhilesh omarabdullah hdkumaraswamy ncbn mkstalin abhishekaitc toti chor chara chor sharada chor augusta chor g chor all coming together this mahathagbandhan is already worth lakhs of crores","<U+092F><U+0924><U+094D><U+0930> <U+0924><U+0924><U+094D><U+0930> <U+0938><U+0930><U+094D><U+0935><U+0924><U+094D><U+0930>",0.75,"positive"
"3346","live from kolkata andhrapradesh  cm ncbn  brings up special status for ap says bjp is trying to divide and rule bjp will pay heavily destabilizing ktaka govt ","India",0.7,"positive"
"3347","andhrapradesh  cm ncbn  brings up special status for ap says bjp is trying to divide and rule bjp will pay heavily destabilizing ktaka govt ","India",0.7,"positive"
"3348","ndtv thats why narendramodi ji named all schemes after his namewhereas ncbn garu didnt even name a single scheme on your own name chandranna modioncemore unitedindiarally politics","Adilabad, India",-0.1,"negative"
"3349","moneycontrolcom rashtrapatibhvn then incindia won rajasthan mp chhatisgarh by chori ncbn also won by chori whatever ha","India",0.5,"positive"
"3350","get together of dynasts is underway in kolkata right now yadavakhilesh omarabdullah hdkumaraswamy ncbn mkstalin abhishekaitc ","India",0.8,"positive"
"3351","ncbn prajarajadhani gunturgoap xlrijamshedpur jaitdp","",0,"neutral"
"3352","ncbn jaitdp","",0,"neutral"
"3353","ncbn we can understand u dont want to be with bjp but u have a clean image why u r siding with anti national corrupt and scamist like gandhi mamta mayawati lalu why are you ruining ur image for them","shanghai",0,"neutral"
"3354","kiranpatniak ncbn mayawati bahujanindia pawarspeaks yadavtejashwi boltahindustan thewirehindi bbchindi ndtvindia nytimes jayantsjy jarariya gyugal gulzarhussain dravtarsingh ec shd not play with more than  crore ppl of india  ballot voting system shd be respected to save democracy plabad razakars also ncbn telanganacmo bjplive","India &My country is the world",2.15,"positive"
"3355","kiranpatniak omarabdullah mamataofficial rahulgandhi arvindkejriwal pawarspeaks ncbn yadavakhilesh arivalayam ndtvindia bbchindi thewirehindi sitaramyechury nytimes cpsinghpunjab anilthakur ansarikabiz vikrammann sranvijay its voice of ppl ec shd ban fraudulent evms plve democracy plabad razakars also ncbn telanganacmo bjplive","India &My country is the world",-0.85,"negative"
"3356","timesnow ncbn let  the gang select one leader for lop  if they are lucky he can be pm  at least one post  sure","Mangalore, India",0.2,"positive"
"3357","httweets ncbn mamataofficial this goal is not sufficient to remove narendramodi need more efficient goalpmoindia  should get nd time ","Newtown, Kolkata, @Bharat.",1.5,"positive"
"3358","saikumark ncbn true   lacs sq feet    per sq ft    crores only for building  all others  extra ","Singarayakonda, India",1,"positive"
"3359","bjpandhra klnbjp ncbn incindia temp buildings at amaravathi at cost of  per sqft state employees are wondering on scale of corruption central worried about corruption at polavaram he wants grab as much as possible before electionshe broke all records in corruption heavy punishment is only solution","Singarayakonda, India",-2.25,"negative"
"3360","cnnnews bjpindia ncbn  i will be your webscraperjust contact with me","Dhaka, Bangladesh",0.4,"positive"
