"","tweets","location","Score","Sentiment"
"2465","pawankalyan hey somebody just repliedi cant see your responsei have muted youplease dont waste your time","",-0.75,"negative"
"2466","what was the image of ncbn in the eyes of pawankalyan when he decided to extend supportdid that help him in making a right decisionwhen you have a lingering example within your party is it still relevant to argue about images and perceptions shouldnt we focus on facts ","",2.2,"positive"
"2467","vyaspyk ktrtrs ysjagan pawankalyan to set facts straight  he is visiting court every friday","",1,"positive"
"2468","naren bajjiladeva pawankalyan prabhas yellow shirt coincidence ","",0,"neutral"
"2469","zakeer fasiurrahman fdfsmovie pawankalyan agreed but it should start with individual accountabilitythey should understand that calling people with terrorist names is not at all acceptable hence i demand apologies from individuals","",-0.5,"negative"
"2470","the symbol of struggle for social justice in india we will never forget u comrade its been a  years still just deniedi hope justice will be donejai bheem  rohotvemula pawankalyan ","Hyderabad, India",1.25,"positive"
"2473","samosasoftware politicalsena pawankalyan drsandeepjsp loved it superb","Hyderabad, India",1.5,"positive"
"2476","janasenasupport pawankalyan concept yenti","Hyderabad, India",0.4,"positive"
"2477","janasenasupport pawankalyan glass tumblercorrect amp all the best","Hyderabad, India",0.5,"positive"
"2478","pawankalyan good morning janasenani  ","Hyderabad, India",0.75,"positive"
"2479","waroneside nanimaheshian chandann pawankalyan dear tarak garu please advice your fans to respect others fans too  appudu aina   nxt mvie ki be osthadi one mam pawankalyan","Hyderabad,India",2.6,"positive"
"2480","today is the day where i have taken n new step towards jansena nd also im so happy to being an part of jenasena as i promise i will follow pawankalyan sir to our future india ","",2.55,"positive"
"2481","vote for jena sena guys for our future india parents once think of ur children in ur mind nd vote old people think of ur future health schemes nd vote plz dont blindly vote jutz to fill ur vote right support jenasena pawankalyan sir ","",0.55,"positive"
"2482","gnanasapuram varunre manutarock tarak pawankalyan  please educate ur fans","Hyderabad, India",2.4,"positive"
"2483","gurufficial nanimaheshian chandann dear pawankalyan gaarupls advice ur fans to respect labour who contributes to major share of the gdp","Hyderabad, India",2.5,"positive"
"2484","pspk prasnistaaninnu pawankalyan kapaulofficial buyed it endhi ra illiterate","Hyderabad, India",-0.5,"negative"
"2485","abhiram hanuntr pawankalyan gaaru ur fans are steeping to new low standards","Hyderabad, India",1.4,"positive"
"2486","suresh thesrujanasena ktrtrs dear pawankalyan jana sena supporters are circulating some videos on sr ntr and tdpare u encouraging it","Hyderabad, India",2.3,"positive"
"2487","manvidad pawankalyan worst politician","melbourne",-0.5,"negative"
"2488","manvidad pawankalyan lets makes this video viral","Singapore",0,"neutral"
"2489","jaganseema bajjiladeva pawankalyan lol joke of the decade","Singapore",0.6,"positive"
"2490","crazekabaap tvitterking pawankalyan nadendlamanohar package sena ","Singapore",0,"neutral"
"2491","amaravathi is mentioned in bbc news  virtual cities designing the metropolises of the future   ncbn pawankalyan","visakhapatnam, india",0,"neutral"
"2493","ktrtrs raokavitha ghmconline pawankalyan samanthaprabhu rakulpreet pls spend few mins to watch this video ","",0,"neutral"
"2495","iloveindiaap ihmcofficial pawankalyan politicalsena janasenaparty vincym motham chudra  malathireddy joshuajoe telakapalliravi knageshwar pentapatipullar areyy see this thread","India",0,"neutral"
"2496","pawankalyan mothers please ensure ur children in safeanother cyclone is on the way with the name of aliance now the target is au or anu or geetttt or any other onebrothers gaurd ur mothers safelyif the aliance have powerful eyes we all have powerful will be convergentjsp","Andhra Pradesh, India",2.3,"positive"
"2498","chirufollower pawankalyan i seriously have a question what is the factor that changed the identity of telugus after electing a yellow party from long time i still see north calling telugus as madrasi south indian means the whole concept of tdp failedbahubali did more than ntr for that sake","",0.4,"positive"
"2500","hbdmegaprincevaruntej from pawankalyan fansiamvaruntej","",0,"neutral"
"2502","mirchihemant pawankalyan jai power star","Hyderabad, India",0.6,"positive"
"2503","janasenasupport pawankalyan ok all the best bro","",0.5,"positive"
"2505","janasenasupport pawankalyan all the best anna","Chirala, India",0.5,"positive"
"2507","worst fandom mee batch aithe  pawankalyan","Vijayawada, India",-0.5,"negative"
"2509","tprudhvi kapaulofficial rahulgandhi pawankalyan ktrtrs naralokesh ysjagan indianredcross ndtv ha ha last line bagundi actually  paul uncle masincindia drnraghuveera pvssarma pmuralidharrao vpsecretariat mvenkaiahnaidu rammadhavbjp madhavbjp this bus station remained  stagnant with out any significant development there was proposal to develop in the lines of viziawada bus station but then ho follows s for it","Jadcherla ",0.1,"positive"
"2510","pawankalyan nice sir","Vipparla Reddypalem",0.75,"positive"
"2511","harishreddym pawankalyan might be did you notice dark circles","Hyderabad, India",-0.6,"negative"
"2512","kiratakudu pawankalyan  frustrated did you notice dark circles","Hyderabad, India",-1.35,"negative"
"2513","pawankalyan janasenaparty janasenaonline iamvaruntej iamniharikak alwayzramcharan even annayyas gods blessings with pawankalyan pspk watch this song chiranjeevi garus premonition foresight sign of things to come this bus station remained  stagnant with out any significant development there was proposal to develop in the lines of viziawada bus station but then ho follows s for it","Mumbai, India",1.1,"positive"
"2517","     this is the same situation in ap state thats why pawankalyan garu coming to change this situationjspfornewagepolitics jspforpoliticalaccountability ","Hyderabad, India",0,"neutral"
"2519","cr theatrical rightsurstrulymahesh  maharshi will be rdpawankalyan  tarak  ramcharan  websites lo collections day day hires gst returns vesukunantha easy kaadu distributors ki stamina prove cheyadamforever tier  star charan  vinayavidheyaramasenaparty ","",2.75,"positive"
"2520","he looks like pawankalyan only wow what a show  please tell anyone is it true   lo collections day day hires gst returns vesukunantha easy kaadu distributors ki stamina prove cheyadamforever tier  star charan  vinayavidheyaramasenaparty ","Hyderabad, India",5.25,"positive"
"2521","srujantoxic pawankalyan should be proud u as a his fan oka pawan kalyan ni complete ga aurdamchasukuna fan ky emotional ga connect avuthundi e thread awesome s vesukunantha easy kaadu distributors ki stamina prove cheyadamforever tier  star charan  vinayavidheyaramasenaparty ","Melbourne, Victoria",4.1,"positive"
"2522","sidmanchikanti pawankalyan wow nice to see this bro n oka pawan kalyan ni complete ga aurdamchasukuna fan ky emotional ga connect avuthundi e thread awesome s vesukunantha easy kaadu distributors ki stamina prove cheyadamforever tier  star charan  vinayavidheyaramasenaparty ","Melbourne, Victoria",4.35,"positive"
"2523","strange that pawankalyan is not vexed about the kind of politics that his brother chiranjeevi did literally merging the party with congress for a minister post can there be anything worse in the recent times than this","Bengaluru, India",-0.35,"negative"
"2524","vincym pawankalyan jspshatagniteam ibhagathsingh politicalsena janasenaparty he literally admitted about package ty with congress for a minister post can there be anything worse in the recent times than this","Bengaluru, India",-0.15,"negative"
"2525","youth are powerful enough to change the society you all are youth power and no one can oppress you strive for the change and make the society a better place i will be behind you to support pawankalyan jspfornewagepolitics janasenaporatayatra voteforglass  ","India",1.7,"positive"
"2526","happybirthdayvaruntej my favourites pawankalyanmegastarramcharanprabhas ","Tadepalligudem-Pentapadu-Agrah",0,"neutral"
"2527","mahesh gopinbk pkheartbeat anamikajs pawankalyan all over world nundi kumbhamela vaste ne c","",0,"neutral"
"2528","pawankalyan annaya smile   all over world nundi kumbhamela vaste ne c","Vijayawada ",0.75,"positive"
"2529","ninna night ma area lo ma bhogi celebrations pawankalyan annaya happybhogi ","Vijayawada ",0,"neutral"
"2530","pawankalyan about glass tumbler janasenapartyvoteforglassjspfornewagepolitics  the change and make the society a better place i will be behind you to support pawankalyan jspfornewagepolitics janasenaporatayatra voteforglass  ","Vijayawada ",1.3,"positive"
"2531","k i n g pawankalyan annaya yearforagnyaathavaasi   the change and make the society a better place i will be behind you to support pawankalyan jspfornewagepolitics janasenaporatayatra voteforglass  ","Vijayawada ",1.3,"positive"
"2532","good morning annaya pawankalyan    the change and make the society a better place i will be behind you to support pawankalyan jspfornewagepolitics janasenaporatayatra voteforglass  ","Vijayawada ",2.05,"positive"
"2533","yearforagnyaathavaasi alltime record opening still the record remains unbeatenpowerstar pawankalyan   i will be behind you to support pawankalyan jspfornewagepolitics janasenaporatayatra voteforglass  ","Vijayawada ",0.5,"positive"
"2534","chennaboina pawankalyan mee caste dogs ing still the record remains unbeatenpowerstar pawankalyan   i will be behind you to support pawankalyan jspfornewagepolitics janasenaporatayatra voteforglass  ","Vijayawada ",0.25,"positive"
"2535","rgvzoomin pawankalyan urs prediction r perfect after gaining loose poles of jana sena party he will quit the party and joins in jagan party","",0.65,"positive"
"2536","stop humantrafficking save kids from prostitution begging make strong law  save kids pmoindia realdonaldtrump madhuridixit imbhandarkar anupampkher alluarjun pawankalyan srbachchan koenamitra payalrohatgi chintskap akshaykumar iamnagarjuna fridayfeeling","",-0.4,"negative"
"2537","stop humantrafficking save kids from prostitution begging make strong law  save kids pmoindia realdonaldtrump madhuridixit imbhandarkar anupampkher alluarjun pawankalyan srbachchan koenamitra payalrohatgi chintskap akshaykumar iamnagarjuna tuesdaythoughts","",-0.4,"negative"
"2538","stop humantrafficking save kids from prostitution begging make strong law  save kids pmoindia realdonaldtrump madhuridixit imbhandarkar anupampkher alluarjun pawankalyan srbachchan koenamitra payalrohatgi chintskap akshaykumar iamnagarjuna saturdaymotivation","",-0.4,"negative"
"2539","stop humantrafficking save kids from prostitution begging make strong law  save kids pmoindia realdonaldtrump madhuridixit imbhandarkar anupampkher alluarjun pawankalyan srbachchan koenamitra payalrohatgi chintskap akshaykumar iamnagarjuna saturdaymorning","",-0.4,"negative"
"2540","stop humantrafficking save kids from prostitution begging make strong law  save kids pmoindia realdonaldtrump madhuridixit imbhandarkar anupampkher alluarjun pawankalyan srbachchan koenamitra payalrohatgi chintskap akshaykumar iamnagarjuna tuesdaymotivation","",-0.4,"negative"
